Date,^DJI,^GSPC,^IXIC,^NYA,^RUT,^VIX
3/11/1994,3862.699951,466.4400024,789.2000122,2733.629883,265.4899902,14.86999989
3/14/1994,3862.97998,467.3900146,792.7999878,2738.699951,266.1900024,16.61000061
3/15/1994,3849.590088,467.0100098,793.5200195,2738.48999,266.8599854,14.77999973
3/16/1994,3848.149902,469.4200134,798.9899902,2752.77002,269.1099854,14.51000023
3/17/1994,3865.139893,470.8999939,803.8499756,2760.909912,269.7900085,12.76000023
3/18/1994,3895.649902,471.0599976,803.9299927,2763.439941,271.0799866,13.31999969
3/21/1994,3864.850098,468.5400085,797.2999878,2748.219971,268.9899902,14.34000015
3/22/1994,3862.550049,468.7999878,796.3400269,2751.709961,269.5599976,13.39000034
3/23/1994,3869.459961,468.5400085,797.5100098,2752.129883,270.2000122,12.31000042
3/24/1994,3821.090088,464.3500061,786.6799927,2727.600098,267.0700073,13.43000031
3/25/1994,3774.72998,460.5799866,783.4500122,2709.939941,266.4500122,13.67000008
3/28/1994,3762.350098,460,772.5,2701.590088,262.5100098,14.89999962
3/29/1994,3699.02002,452.480011,755.289978,2657.179932,257.0400085,16.48999977
3/30/1994,3626.75,445.5499878,744.9099731,2615.310059,252.4499969,18.59000015
3/31/1994,3635.959961,445.769989,743.460022,2612.350098,251.0599976,20.45000076
4/4/1994,3593.350098,438.9200134,727.4099731,2570.899902,247.0399933,23.87000084
4/5/1994,3675.409912,448.2900085,750.9500122,2626.620117,253.9600067,18.12999916
4/6/1994,3679.72998,448.0499878,750.7199707,2629.26001,254.5299988,17.37999916
4/7/1994,3693.26001,450.8800049,755.1699829,2645.76001,255.9499969,16.97999954
4/8/1994,3674.26001,447.1000061,748.710022,2625.350098,254.6799927,16.92000008
4/11/1994,3688.830078,449.8699951,748.1099854,2637.620117,254.7400055,16.61000061
4/12/1994,3681.689941,447.5700073,739.2199707,2625.98999,252.7299957,16.42000008
4/13/1994,3661.469971,446.2600098,727.3800049,2616.580078,249.6199951,17.02000046
4/14/1994,3663.25,446.3800049,727.3099976,2617.629883,250.0800018,16.27000046
4/15/1994,3661.469971,446.1799927,727.9699707,2618.689941,250.1499939,15.97999954
4/18/1994,3620.419922,442.4599915,720.4500122,2597.969971,248.3999939,17.21999931
4/19/1994,3619.820068,442.5400085,712.8499756,2594.47998,245.6199951,16.93000031
4/20/1994,3598.709961,441.9599915,705.5200195,2586.969971,242.1399994,17.01000023
4/21/1994,3652.540039,448.730011,718.7399902,2624.189941,245.3200073,14.93000031
4/22/1994,3648.679932,447.6300049,722.5599976,2621.76001,246.5500031,14.93999958
4/25/1994,3705.780029,452.7099915,730.7999878,2648.399902,249.3200073,14.26000023
4/26/1994,3699.540039,451.8699951,734.210022,2647.77002,250.9499969,13.80000019
4/28/1994,3668.310059,449.1000061,731.6900024,2634.22998,251.3099976,14.51000023
4/29/1994,3681.689941,450.9100037,733.8400269,2647.23999,252.5500031,13.77000046
5/2/1994,3701.02002,453.019989,740.6799927,2658.23999,254.0399933,14.10999966
5/3/1994,3714.409912,453.0299988,739.3699951,2657.810059,254.5,13.81000042
5/4/1994,3697.75,451.7200012,740.2999878,2651.360107,254.4600067,14.28999996
5/5/1994,3695.969971,451.3800049,740.5499878,2648.610107,254.1000061,14.56000042
5/6/1994,3669.5,447.8200073,732.8599854,2627.25,251.6499939,15.07999992
5/9/1994,3629.040039,442.3200073,722.960022,2594.050049,248.3000031,16.15999985
5/10/1994,3656.409912,446.0100098,725,2611.080078,248.5399933,15.18999958
5/11/1994,3629.040039,441.4899902,717,2585.379883,245.6100006,15.55000019
5/12/1994,3652.840088,443.75,719.6099854,2596.379883,246.2899933,15.46000004
5/13/1994,3659.679932,444.1400146,716.9199829,2598.600098,245.6000061,14.53999996
5/16/1994,3671.5,444.4899902,711.9099731,2598.810059,244.1600037,14.67000008
5/17/1994,3720.610107,449.3699951,711.5200195,2623.659912,243.9499969,14.07999992
5/18/1994,3732.889893,453.6900024,721.9000244,2651.149902,246.7899933,12.55000019
5/19/1994,3758.97998,456.480011,727.3099976,2666.27002,248.6499939,12.32999992
5/20/1994,3766.350098,454.9200134,726.7000122,2660.139893,248.2799988,12.78999996
5/23/1994,3742.409912,453.2000122,724.9500122,2651.679932,247.7799988,13.48999977
5/24/1994,3745.169922,454.8099976,731.4699707,2658.23999,248.3600006,12.72999954
5/25/1994,3755.300049,456.3399963,732.0700073,2665.209961,248.2400055,12.43000031
5/26/1994,3753.459961,457.0599976,731.6400146,2671.030029,248.9400024,12.5
5/27/1994,3757.139893,457.3299866,733.1400146,2672.929932,249.4600067,12.48999977
5/31/1994,3758.370117,456.5,735.1900024,2667.120117,249.2799988,13.02999973
6/1/1994,3760.830078,457.6300049,735.5200195,2673.570068,250.0800018,12.72000027
6/2/1994,3758.98999,457.6499939,739.5,2676,251.9900055,12.72999954
6/3/1994,3772.219971,460.1300049,742.3800049,2689.320068,252.1000061,12.18999958
6/6/1994,3768.52002,458.8800049,743.4299927,2687.530029,252.7400055,13.02999973
6/7/1994,3755.909912,458.2099915,739.2999878,2682.560059,251.6699982,13.05000019
6/8/1994,3749.449951,457.0599976,729.789978,2676,249.9199982,13.31999969
6/9/1994,3753.139893,457.8599854,728.8800049,2676.110107,249.2400055,13.21000004
6/10/1994,3773.449951,458.6700134,734.25,2681.389893,250.5800018,12.68999958
6/13/1994,3783.120117,459.1000061,731.7000122,2683.189941,250.3500061,11.92000008
6/14/1994,3814.830078,462.3699951,735.9799805,2697.360107,251.1300049,11.60000038
6/15/1994,3790.409912,460.6099854,735.8400269,2687.209961,251.2599945,11.52000046
6/16/1994,3811.340088,461.9299927,734.9699707,2696.199951,251.7299957,11.22000027
6/17/1994,3776.780029,458.4500122,729.3499756,2678.219971,250.3899994,12.31000042
6/20/1994,3741.899902,455.480011,718.8499756,2658.23999,247.0800018,13.96000004
6/21/1994,3707.969971,451.3399963,708.789978,2633.919922,244.1100006,14.69999981
6/22/1994,3724.77002,453.0899963,712.7399902,2643.120117,245.2799988,14.02000046
6/23/1994,3699.090088,449.6300049,700.8499756,2625.350098,242.5,14.11999989
6/24/1994,3636.939941,442.7999878,693.789978,2585.810059,239.3899994,16.71999931
6/27/1994,3685.5,447.3099976,702.6799927,2605.899902,240.2899933,15.52999973
6/28/1994,3669.639893,446.0700073,702.0499878,2599.02002,238.9600067,15.03999996
6/29/1994,3667.050049,447.6300049,704.0100098,2608.75,240.1799927,14.42000008
6/30/1994,3624.959961,444.269989,705.960022,2592.26001,240.2899933,14.97000027
7/1/1994,3646.649902,446.2000122,706.8499756,2604.72998,241.1199951,14.35999966
7/5/1994,3652.47998,446.3699951,703.5900269,2606.530029,240.7299957,14.92000008
7/6/1994,3674.5,446.1300049,701,2606.850098,240.6799927,14.69999981
7/7/1994,3688.419922,448.3800049,706.5300293,2617.73999,241.7200012,14.01000023
7/8/1994,3709.139893,449.5499878,707.460022,2623.449951,241.9199982,13.26000023
7/11/1994,3702.98999,448.0599976,706.8300171,2617,241.6600037,13.82999992
7/12/1994,3702.659912,447.9500122,709.5900269,2616.679932,242.1300049,13.39999962
7/13/1994,3704.280029,448.730011,719.3499756,2620.699951,243.6199951,12.42000008
7/14/1994,3739.25,453.4100037,721.5599976,2649.350098,245.7599945,11.64000034
7/15/1994,3753.810059,454.1600037,721.3599854,2654.639893,245.6199951,11.27999973
7/18/1994,3755.429932,455.2200012,722.6199951,2658.659912,245.5899963,11.43999958
7/19/1994,3748.310059,453.8599854,719.3200073,2652.840088,245.2599945,11.64999962
7/20/1994,3727.27002,451.6000061,712.7700195,2640.26001,243.6499939,11.69999981
7/21/1994,3732.449951,452.6099854,715.0300293,2644.070068,243.9100037,11.64999962
7/22/1994,3735.040039,453.1099854,716.6799927,2645.969971,243.3300018,11.22000027
7/25/1994,3741.840088,454.25,716.8800049,2651.050049,243.3500061,11.46000004
7/26/1994,3735.679932,453.3599854,715.6599731,2645.969971,242.9700012,11.65999985
7/27/1994,3720.469971,452.5700073,712.1300049,2641.73999,242.0299988,11.93000031
7/28/1994,3730.830078,454.2399902,712.4299927,2649.780029,241.75,12.02999973
7/29/1994,3764.5,458.2600098,722.1599731,2671.139893,244.0599976,11.13000011
8/1/1994,3798.169922,461.0100098,724.8499756,2686.26001,245.0599976,11.17000008
8/2/1994,3796.219971,460.5599976,724.7999878,2687.310059,245.6600037,11.27000046
8/3/1994,3792.659912,461.4500122,723.6900024,2691.860107,245.7599945,11.35000038
8/4/1994,3765.790039,458.3999939,720.1799927,2678.01001,244.8099976,12.18000031
8/5/1994,3747.02002,457.0899963,718.6699829,2669.870117,244.1900024,12.34000015
8/8/1994,3753.810059,457.8900146,720.4699707,2675.050049,244.6100006,12.40999985
8/9/1994,3755.76001,457.9200134,722.6099854,2674.72998,244.9499969,12.53999996
8/10/1994,3766.76001,460.2999878,728.2000122,2687.840088,246.4400024,11.90999985
8/11/1994,3750.899902,458.8800049,728.2000122,2678.429932,246.2899933,12.13000011
8/12/1994,3768.709961,461.9400024,731.6099854,2693.870117,247.1100006,11.09000015
8/15/1994,3760.290039,461.230011,732.8900146,2691.22998,247.8200073,12.06000042
8/16/1994,3784.570068,465.0100098,735.5100098,2709.52002,248.1699982,11.39000034
8/17/1994,3776.47998,465.1700134,742.6599731,2711.100098,249.3099976,11.53999996
8/18/1994,3755.429932,463.1700134,742.1699829,2701.47998,249.2100067,12.06999969
8/19/1994,3755.110107,463.6799927,742.4299927,2704.870117,249.6900024,12.82999992
8/22/1994,3751.219971,462.3200073,742.289978,2699.159912,249.7400055,12.61999989
8/23/1994,3775.830078,464.5100098,747.9799805,2711.530029,251.4900055,11.75
8/24/1994,3846.72998,469.0299988,751.7199707,2734.469971,252.6600037,11.56999969
8/25/1994,3829.889893,468.0799866,754.7999878,2729.929932,253.1600037,12.02000046
8/26/1994,3881.050049,473.7999878,762.9400024,2757.840088,254.5899963,12.18999958
8/29/1994,3898.850098,474.5899963,763.210022,2762.699951,255.1600037,11.81999969
8/30/1994,3917.300049,476.0700073,766.460022,2771.370117,256.1400146,11.22999954
8/31/1994,3913.419922,475.4899902,765.6199951,2770.209961,257.3200073,11.97000027
9/1/1994,3901.439941,473.1700134,758.9500122,2759.530029,256.0599976,11.85999966
9/2/1994,3885.580078,470.9899902,759.2299805,2748.429932,256.1900024,11.39999962
9/6/1994,3898.699951,471.8599854,759.4799805,2750.330078,255.8000031,11.68999958
9/7/1994,3886.25,470.9899902,764.2800293,2746.840088,256.8099976,11.81000042
9/8/1994,3908.459961,473.1400146,769.2999878,2757.840088,258.1499939,11.85999966
9/9/1994,3874.810059,468.1799927,763.7299805,2732.040039,256.7600098,13.11999989
9/12/1994,3860.340088,466.2099915,760.0100098,2720.830078,255.8699951,14.01000023
9/13/1994,3879.860107,467.5100098,765.8300171,2726.330078,256.9599915,13.77000046
9/14/1994,3895.330078,468.7999878,768.6099854,2733.100098,257.5499878,13.09000015
9/15/1994,3953.879883,474.8099976,778.6599731,2764.179932,259.7799988,11.88000011
9/16/1994,3933.350098,471.1900024,777.9099731,2746.73999,259.7900085,12.80000019
9/19/1994,3936.719971,470.8500061,776.7199707,2745.26001,259.0299988,13.06000042
9/20/1994,3869.090088,463.3599854,766.7399902,2705.919922,256.5,14.44999981
9/21/1994,3851.600098,461.4599915,760.710022,2693.22998,254.4199982,14.48999977
9/22/1994,3837.129883,461.269989,760.4400024,2691.22998,254.3800049,13.89000034
9/23/1994,3831.75,459.6700134,757.460022,2683.719971,253.6499939,14.52999973
9/26/1994,3849.23999,460.8200073,755.6300049,2689.850098,253.2200012,14.56000042
9/27/1994,3863.040039,462.0499878,755.3699951,2694.929932,253.0800018,14.13000011
9/28/1994,3878.179932,464.8399963,760.0100098,2710.790039,254.3999939,13.25
9/29/1994,3854.629883,462.2399902,759.3400269,2697.889893,254.1799927,13.97000027
9/30/1994,3843.189941,462.7099915,764.289978,2701.800049,256.1199951,14.27999973
10/3/1994,3846.889893,461.7399902,760.8800049,2695.669922,254.7799988,15.43999958
10/4/1994,3801.129883,454.5899963,747.2999878,2658.870117,251.3500061,16.65999985
10/5/1994,3787.340088,453.519989,746.2800293,2647.23999,249.3699951,15.92000008
10/6/1994,3775.560059,452.3599854,744.1900024,2642.689941,249.5299988,16.23999977
10/7/1994,3797.429932,455.1000061,749.960022,2657.5,250.7100067,14.92000008
10/10/1994,3821.320068,459.0400085,756.8099976,2676.629883,252.4799957,14.72000027
10/11/1994,3876.830078,465.7900085,765.5700073,2710.889893,254.4299927,13.55000019
10/12/1994,3875.149902,465.4700012,767,2710.580078,254.9100037,14.51000023
10/13/1994,3889.949951,467.7900085,767.8900146,2722,255.1199951,14.89999962
10/14/1994,3910.469971,469.1000061,767.0800171,2727.919922,254.8699951,13.31999969
10/17/1994,3923.929932,468.9599915,765.7800293,2727.600098,254.9700012,14.76000023
10/18/1994,3917.540039,467.6600037,764.8099976,2720.090088,254.0200043,14.59000015
10/19/1994,3936.040039,470.2799988,770.6199951,2731.409912,254.8000031,15.13000011
10/20/1994,3911.149902,466.8500061,768.2399902,2712.580078,253.6100006,15.98999977
10/21/1994,3891.300049,464.8900146,765.3800049,2702.540039,252.8600006,15.90999985
10/24/1994,3855.300049,460.8299866,761.210022,2680.439941,251.6000061,16.96999931
10/25/1994,3850.590088,461.5299988,758.2600098,2680.550049,250.5700073,16.12999916
10/26/1994,3848.22998,462.6199951,763.2399902,2684.780029,250.8200073,15.69999981
10/27/1994,3875.149902,465.8500061,767.4699707,2702.330078,252.2599945,15.67000008
10/28/1994,3930.659912,473.769989,776.1500244,2743.139893,255,14.56000042
10/31/1994,3908.120117,472.3500061,777.4899902,2735.320068,255.0200043,14.56000042
11/1/1994,3863.370117,468.4200134,772.1900024,2714.699951,253.4799957,14.84000015
11/2/1994,3837.129883,466.5100098,771.8200073,2706.659912,253.75,15.34000015
11/3/1994,3845.879883,467.9100037,772.0999756,2713.850098,254.1499939,15.57999992
11/4/1994,3807.52002,462.2799988,766.0800171,2687.949951,252.75,16.75
11/7/1994,3808.870117,463.0700073,762.3099976,2688.790039,251.8399963,17.37000084
11/8/1994,3830.73999,465.6499939,767.539978,2699.26001,252.1199951,16.29999924
11/9/1994,3831.75,465.3999939,767.25,2696.409912,251.6900024,16.42000008
11/10/1994,3821.98999,464.3699951,764.3800049,2689.429932,250.5899963,16
11/11/1994,3801.469971,462.3500061,762.1199951,2677.800049,249.3800049,16.5
11/14/1994,3829.72998,466.0400085,768.1400146,2694.610107,250.3899994,16.68000031
11/15/1994,3826.360107,465.0299988,769.0200195,2691.22998,250.8600006,16.65999985
11/16/1994,3845.199951,465.6199951,769.6400146,2693.22998,250.5200043,15.56000042
11/17/1994,3828.050049,463.5700073,765.8400269,2680.330078,249.5800018,15.90999985
11/18/1994,3815.26001,461.4700012,764.6699829,2667.75,248.5800018,16
11/21/1994,3769.51001,458.2999878,757.7399902,2649.570068,246.7899933,16.12999916
11/22/1994,3677.98999,450.0899963,741.210022,2604.52002,242.2599945,17.23999977
11/23/1994,3674.629883,449.9299927,736.7000122,2603.040039,240.6100006,18.40999985
11/25/1994,3708.27002,452.2900085,742.5200195,2618.060059,242.0299988,17.44000053
11/28/1994,3739.560059,454.1600037,745.7299805,2627.149902,242.6900024,16.82999992
11/29/1994,3738.550049,455.1700134,751.4799805,2631.800049,243.6900024,16.14999962
11/30/1994,3739.22998,453.6900024,750.3200073,2626.620117,244.25,15.94999981
12/1/1994,3700.870117,448.9200134,740.6099854,2601.560059,242.0299988,16.69000053
12/2/1994,3745.620117,453.2999878,745.0200195,2622.389893,242.8099976,16.54999924
12/5/1994,3741.919922,453.3200073,745.710022,2623.129883,242.9299927,16.10000038
12/6/1994,3745.949951,453.1099854,741.2299805,2620.699951,242.2100067,16.04999924
12/7/1994,3735.52002,451.230011,734.2700195,2610.129883,240.1699982,16.28000069
12/8/1994,3685.72998,445.4500122,719.1199951,2577.879883,236.0899963,18.14999962
12/9/1994,3691.110107,446.9599915,719.0499878,2581.790039,235.1600037,16.04000092
12/12/1994,3718.370117,449.4700012,719.1199951,2593.310059,235.4900055,15.46000004
12/13/1994,3715.340088,450.1499939,719.4899902,2598.179932,235.8399963,14.47999954
12/14/1994,3746.290039,454.9700012,725.6699829,2625.77002,237.8800049,13.02999973
12/15/1994,3765.469971,455.3399963,730.6799927,2632.439941,241.1999969,12.86999989
12/16/1994,3807.189941,458.7999878,729.0700073,2649.139893,241,12.78999996
12/19/1994,3790.699951,457.9100037,727.8900146,2643.860107,240.4400024,13.02000046
12/20/1994,3767.149902,457.1000061,728.5100098,2641.320068,240.6100006,12.97999954
12/21/1994,3801.800049,459.6099854,737.1199951,2653.370117,243.3099976,12.05000019
12/22/1994,3814.919922,459.6799927,739.3400269,2650.939941,243.6100006,12.42000008
12/23/1994,3833.429932,459.8299866,742.1900024,2653.47998,244.7299957,11.81999969
12/27/1994,3861.689941,462.4700012,746.1900024,2664.469971,245.9299927,12.06999969
12/28/1994,3839.48999,460.8599854,742.460022,2657.070068,245.2700043,12.81000042
12/29/1994,3833.429932,461.1700134,749.5300293,2658.659912,246.8899994,12.85999966
12/30/1994,3834.439941,459.269989,751.960022,2653.370117,250.3600006,13.19999981
1/3/1995,3838.47998,459.1099854,743.5800171,2651.149902,247.2400055,14.25
1/4/1995,3857.649902,460.7099915,745.8400269,2658.870117,247.6499939,13.52999973
1/5/1995,3850.919922,460.3399963,745.6599731,2658.129883,247.4600067,13.5
1/6/1995,3867.409912,460.6799927,749.6900024,2660.23999,248.0800018,13.13000011
1/9/1995,3861.350098,460.8299866,752.0900269,2660.139893,248.3699951,13.32999992
1/10/1995,3866.73999,461.6799927,756.5200195,2661.300049,248.9799957,12.52000046
1/11/1995,3862.030029,461.6600037,755.7399902,2661.620117,248.1600037,12.14999962
1/12/1995,3859,461.6400146,756.5100098,2661.620117,248.2700043,12.82999992
1/13/1995,3908.459961,465.9700012,762.1599731,2685.199951,249.9499969,11.10000038
1/16/1995,3932.340088,469.3800049,768.1599731,2704.870117,251.7200012,11.14000034
1/17/1995,3930.659912,470.0499878,772.1400146,2709.52002,252.9199982,11.78999996
1/18/1995,3928.97998,469.7099915,772.3800049,2706.560059,252.3099976,11.56999969
1/19/1995,3882.209961,466.9500122,768.5499878,2689.75,251.0099945,11.85999966
1/20/1995,3869.429932,464.7799988,762.0499878,2679.169922,249.6399994,12.14999962
1/23/1995,3867.409912,465.8200073,759.5100098,2680.120117,248.0700073,12.78999996
1/24/1995,3862.699951,465.8599854,763.2000122,2682.560059,248.9400024,11.93999958
1/25/1995,3871.449951,467.4400024,760.9799805,2690.060059,248.8000031,11.46000004
1/26/1995,3870.439941,468.3200073,757.5599976,2695.459961,248.0800018,11.25
1/27/1995,3857.98999,470.3900146,758.9099731,2705.709961,248.4700012,11.25
1/30/1995,3832.080078,468.5100098,751.8300171,2695.23999,246.5599976,12.26000023
1/31/1995,3843.860107,470.4200134,755.2000122,2706.129883,246.8500061,11.96000004
2/1/1995,3847.560059,470.3999939,758.3099976,2706.879883,247.5,11.72999954
2/2/1995,3870.77002,472.7900085,763.6400146,2719.350098,248.6199951,11.13000011
2/3/1995,3928.639893,478.6499939,772.0599976,2753.820068,250.7799988,10.97999954
2/6/1995,3937.72998,481.1400146,778.8499756,2767.669922,252.4400024,11.22000027
2/7/1995,3937.389893,480.8099976,778.9699707,2766.51001,252.9700012,11.17000008
2/8/1995,3935.370117,481.1900024,783.7700195,2766.830078,253.7899933,11.42000008
2/9/1995,3932.679932,480.1900024,785.4400024,2761.959961,254.2799988,11.63000011
2/10/1995,3939.070068,481.4599915,790.4299927,2768.199951,255.4199982,11.27999973
2/13/1995,3954.209961,481.6499939,789.4199829,2768.72998,255.5299988,11.40999985
2/14/1995,3958.25,482.5499878,790.6199951,2771.689941,255.2400055,11.43000031
2/15/1995,3986.169922,484.5400085,795.6300049,2782.899902,257.4700012,11.52000046
2/16/1995,3987.52002,485.2200012,793.3099976,2783.75,255.9299927,11.60999966
2/17/1995,3953.540039,481.9700012,786.9699707,2768.52002,254.7100067,11.71000004
2/21/1995,3963.969971,482.7200012,784.6199951,2770.110107,253.8600006,12.05000019
2/22/1995,3973.050049,485.0700073,787.9299927,2781.310059,253.9400024,11.39000034
2/23/1995,4003.330078,486.9100037,791.3499756,2794,254.9499969,11.14999962
2/24/1995,4011.73999,488.1099854,791.0800171,2800.560059,255.4700012,10.84000015
2/27/1995,3988.570068,483.8099976,784.5,2777.51001,253.8600006,12.51000023
2/28/1995,4011.050049,487.3900146,793.7299805,2798.340088,256.5700073,11.75
3/1/1995,3994.800049,485.6499939,791.8699951,2788.929932,256.0499878,11.64999962
3/2/1995,3979.929932,485.1300049,793.6799927,2784.699951,256.1600037,12.02000046
3/3/1995,3989.610107,485.4200134,798.789978,2783.959961,256.8999939,11.44999981
3/6/1995,3997.560059,485.6300049,797.7700195,2782.050049,255.8099976,12.17000008
3/7/1995,3962.629883,482.1199951,791.3300171,2762.389893,254.1300049,14.22000027
3/8/1995,3979.22998,483.1400146,795.8099976,2766.090088,254.8699951,13.72000027
3/9/1995,3983.389893,483.1600037,796.2399902,2766.189941,254.7899933,13.35999966
3/10/1995,4035.610107,489.5700073,802.2199707,2800.23999,256.0100098,12.38000011
3/13/1995,4025.22998,490.0499878,802.3099976,2803.840088,256.1799927,12.14999962
3/14/1995,4048.75,492.8900146,808.2399902,2818.219971,257.2600098,12.10000038
3/15/1995,4038.370117,491.8800049,807.3800049,2814.199951,257.3900146,12.42000008
3/16/1995,4069.149902,495.4100037,809.3400269,2832.909912,258.1799927,11.94999981
3/17/1995,4073.649902,495.519989,808.3300171,2832.070068,257.3200073,11.80000019
3/20/1995,4083.679932,496.1400146,810.4899902,2834.290039,257.8299866,11.34000015
3/21/1995,4072.610107,495.0700073,809.7800293,2829.320068,257.1499939,11.52999973
3/22/1995,4082.98999,495.6700134,809.0999756,2831.649902,256.7900085,11.28999996
3/23/1995,4087.830078,495.9500122,811.3900146,2832.909912,257.5299988,11.43000031
3/24/1995,4138.669922,500.9700012,818.6599731,2860.189941,258.8500061,11.18999958
3/27/1995,4157.339844,503.2000122,822.6300049,2873.090088,259.8500061,11.82999992
3/28/1995,4151.810059,503.8999939,826.1400146,2875.209961,260.269989,11.32999992
3/29/1995,4160.799805,503.1199951,819.1599731,2874.360107,259.8999939,12.51000023
3/30/1995,4172.560059,502.2200012,816.8599854,2874.26001,260.2799988,12.61999989
3/31/1995,4157.689941,500.7099915,817.210022,2865.899902,260.769989,13.36999989
4/3/1995,4168.410156,501.8500061,818.0499878,2870.659912,260.8099976,13.5
4/4/1995,4201.609863,505.2399902,813.7199707,2889.689941,260.75,12.61999989
4/5/1995,4200.569824,505.5700073,816.3200073,2891.699951,261.2099915,12.96000004
4/6/1995,4205.410156,506.0799866,813.7999878,2894.879883,261.230011,12.81000042
4/7/1995,4192.620117,506.4200134,814.6900024,2894.350098,260.019989,12.85000038
4/10/1995,4198.149902,507.0100098,821.2600098,2896.98999,261.6099854,12.78999996
4/11/1995,4187.080078,505.5299988,824.8300171,2889.689941,262.5299988,12.72999954
4/12/1995,4197.810059,507.1700134,828.5300293,2897.629883,262.9599915,12.03999996
4/13/1995,4208.180176,509.230011,832.6400146,2907.780029,263.980011,11.47999954
4/17/1995,4195.379883,506.1300049,830.8200073,2892.340088,263.9599915,12.32999992
4/18/1995,4179.129883,505.3699951,825.7399902,2886.949951,262.7999878,12.96000004
4/19/1995,4207.490234,504.9200134,816.5499878,2883.669922,260.6000061,13.09000015
4/20/1995,4230.660156,505.2900085,819.0100098,2887.580078,261.25,12.10000038
4/21/1995,4270.089844,508.4899902,823.4400024,2905.23999,262.5100098,11.85999966
4/24/1995,4303.97998,512.8900146,828.9099731,2927.22998,263.7000122,11.92000008
4/25/1995,4300.169922,512.0999756,831.2800293,2922.469971,263.9700012,12.40999985
4/26/1995,4299.830078,512.6599731,836.9099731,2923.530029,264.8900146,12.27999973
4/27/1995,4314.700195,513.5499878,840.9500122,2927.550049,265.7000122,11.93000031
4/28/1995,4321.27002,514.710022,843.9799805,2932.199951,266.1700134,11.75
5/1/1995,4316.080078,514.2600098,841.6300049,2930.399902,265.9400024,12.14000034
5/2/1995,4328.879883,514.8599854,841.789978,2933.469971,265.8999939,11.88000011
5/3/1995,4373.149902,520.4799805,850.2600098,2960.01001,266.8399963,11.68999958
5/4/1995,4359.660156,520.539978,846.75,2959.689941,265.6600037,12.64000034
5/5/1995,4343.399902,520.1199951,843.5300293,2959.590088,265.6199951,12.06000042
5/8/1995,4383.870117,523.960022,849.289978,2978.409912,267.0100098,12.22000027
5/9/1995,4390.779785,523.5599976,848.1699829,2979.040039,266.5599976,12.75
5/10/1995,4404.620117,524.3599854,847.6199951,2986.129883,267.769989,13.07999992
5/11/1995,4411.189941,524.3699951,853.8300171,2986.659912,268.9400024,12.97999954
5/12/1995,4430.560059,525.5499878,858.9400024,2991.310059,269.8500061,11.84000015
5/15/1995,4437.470215,527.7399902,863.0599976,3003.050049,270.9299927,12.38000011
5/16/1995,4435.049805,528.1900024,868.25,3005.790039,272.1700134,12.19999981
5/17/1995,4422.600098,527.0700073,871.9299927,2997.860107,272.7900085,12.35999966
5/18/1995,4340.640137,519.5800171,864.0599976,2958.530029,270.9500122,13.13000011
5/19/1995,4341.330078,519.1900024,864.5700073,2955.25,270.5499878,12.81000042
5/22/1995,4395.629883,523.6500244,871.1799927,2976.719971,271.5799866,11.68000031
5/23/1995,4436.439941,528.5900269,879.6400146,3000.820068,272.9299927,11.55000019
5/24/1995,4438.160156,528.6099854,877.9799805,3002.72998,272.4400024,11.26000023
5/25/1995,4412.22998,528.5900269,877.3200073,3002.199951,271.9599915,11.63000011
5/26/1995,4369,523.6500244,871.8699951,2977.350098,270.5700073,12.19999981
5/30/1995,4378.680176,523.5800171,858.7000122,2980.419922,269.1499939,12.52000046
5/31/1995,4465.140137,533.4000244,864.5800171,3028.73999,270.25,12.85000038
6/1/1995,4472.75,533.4899902,868.8200073,3031.810059,271.480011,12.21000004
6/2/1995,4444.390137,532.5100098,872.9699707,3029.689941,272.269989,12.97999954
6/5/1995,4476.549805,535.5999756,882.8499756,3045.76001,274.2200012,13.44999981
6/6/1995,4485.200195,535.5499878,879.4000244,3047.669922,274.6900024,13
6/7/1995,4462.029785,533.1300049,881.5800171,3034.23999,274.8099976,12.84000015
6/8/1995,4458.569824,532.3499756,886.1300049,3028.850098,275.730011,12.89000034
6/9/1995,4423.990234,527.9400024,884.3800049,3003.469971,275.2099915,12.76000023
6/12/1995,4446.459961,530.8800049,887.9799805,3019.429932,276.4500122,11.90999985
6/13/1995,4484.509766,536.0499878,894.2299805,3047.139893,278.230011,11.28999996
6/14/1995,4491.080078,536.4699707,895.7199707,3048.939941,278.8500061,11.28999996
6/15/1995,4496.27002,537.1199951,902.6799927,3053.27002,280.2900085,11.22999954
6/16/1995,4510.790039,539.8300171,908.6500244,3065.959961,280.8099976,10.75
6/19/1995,4553.680176,545.2199707,922.0900269,3089.429932,282.230011,11.21000004
6/20/1995,4550.560059,544.9799805,929.8300171,3084.98999,282.5400085,11.15999985
6/21/1995,4547.100098,543.9799805,929.1900024,3083.409912,282.75,11.31999969
6/22/1995,4589.640137,551.0700073,940.0900269,3118.51001,284.3699951,11.43999958
6/23/1995,4585.839844,549.710022,938.8699951,3110.469971,284.019989,11.11999989
6/26/1995,4551.25,544.1300049,926.9799805,3082.030029,281.3099976,11.80000019
6/27/1995,4542.609863,542.4299927,919.5599976,3074.310059,280.2900085,12.36999989
6/28/1995,4556.790039,544.7299805,920.5200195,3084.149902,279.9400024,11.73999977
6/29/1995,4550.560059,543.8699951,926.8099976,3079.699951,281.0799866,11.59000015
